customer_id,name,gender,date_of_birth,occupation,city,state,risk_score,age
309,Shaurya Iyer,Male,1998-02-11,Self-employed,Coimbatore,Tamil Nadu,0.68,25
310,Kavya Gowda,Female,1987-06-07,Teacher,Nagpur,Maharashtra,0.68,36
311,Kavya Kapoor,Other,1969-01-13,Engineer,Ranchi,Jharkhand,0.81,55
312,Rahul Gupta,Male,1946-01-07,Retired,Lucknow,Uttar Pradesh,0.93,78
313,Diya Iyer,Female,1945-05-03,Retired,Vijayawada,Andhra Pradesh,0.4,78
314,Ishita Patel,Female,1961-04-01,Retired,Pimpri-Chinchwad,Maharashtra,0.11,62
315,Arjun Rao,Other,1955-10-08,Retired,Allahabad,Uttar Pradesh,0.81,68
316,Kavya Rao,Other,1964-11-11,Salaried,Kota,Rajasthan,0.5,59
317,Priya Gowda,Other,1992-08-06,Self-employed,Lucknow,Uttar Pradesh,0.78,31
318,Reyansh Naidu,Male,1989-05-11,Business Owner,Ahmedabad,Gujarat,0.4,34
319,Kiara Kapoor,Female,1949-01-26,Retired,Raipur,Chhattisgarh,0.75,74
320,Arjun Shetty,Male,1995-10-25,Government Employee,Kolkata,West Bengal,0.83,28
321,Diya Iyer,Female,1952-08-25,Retired,Jabalpur,Madhya Pradesh,0.08,71
322,Anika Banerjee,Female,1960-05-10,Retired,Pimpri-Chinchwad,Maharashtra,0.82,63
323,Rohan Jain,Other,1945-01-18,Retired,Chennai,Tamil Nadu,0.45,79
324,Sara Yadav,Female,2000-03-03,Doctor,Vadodara,Gujarat,0.41,23
325,Aarav Patel,Other,1982-04-02,Business Owner,Varanasi,Uttar Pradesh,0.88,41
326,Myra Das,Other,1957-02-22,Retired,Delhi,Delhi,0.39,66
327,Sara Banerjee,Other,1963-05-24,Retired,Raipur,Chhattisgarh,0.31,60
328,Sara Khan,Female,1979-05-21,Business Owner,Rajkot,Gujarat,0.07,44
329,Ishita Patel,Other,2006-10-26,Student,Vadodara,Gujarat,0.43,17
330,Ananya Kapoor,Female,1948-09-27,Retired,Jabalpur,Madhya Pradesh,0.58,75
331,Reyansh Menon,Male,1971-02-16,Lawyer,Ahmedabad,Gujarat,0.94,52
332,Sai Nair,Other,1983-04-02,Engineer,Coimbatore,Tamil Nadu,0.64,40
333,Ishita Banerjee,Other,1974-07-13,Engineer,Bengaluru,Karnataka,0.78,49
334,Nisha Rao,Female,1947-11-12,Retired,Dhanbad,Jharkhand,0.81,76
335,Vivaan Jain,Other,1947-05-24,Retired,Allahabad,Uttar Pradesh,0.9,76
336,Nisha Menon,Female,1968-06-12,Business Owner,Visakhapatnam,Andhra Pradesh,0.47,55
337,Dhruv Nair,Male,1998-04-17,Government Employee,Pune,Maharashtra,0.53,25
338,Kavya Khan,Female,1955-08-05,Retired,Ghaziabad,Uttar Pradesh,0.75,68
339,Ishita Nair,Female,2007-04-25,Student,Lucknow,Uttar Pradesh,0.74,16
340,Sara Gupta,Female,1952-07-14,Retired,Srinagar,Jammu & Kashmir,0.05,71
341,Aarav Chopra,Other,1983-01-21,Lawyer,Bhopal,Madhya Pradesh,0.67,40
342,Priya Yadav,Female,1968-01-10,Government Employee,Patna,Bihar,0.71,56
343,Dhruv Rao,Other,1964-08-12,Self-employed,Nagpur,Maharashtra,0.9,59
344,Myra Singh,Female,2005-03-04,Student,Nashik,Maharashtra,0.39,18
345,Diya Verma,Other,2001-11-27,Student,Delhi,Delhi,0.67,22
346,Sneha Bose,Female,1947-04-23,Retired,Madurai,Tamil Nadu,0.32,76
347,Sai Gowda,Other,1990-02-17,Government Employee,Jabalpur,Madhya Pradesh,0.3,33
348,Krishna Khan,Male,1941-06-23,Retired,Rajkot,Gujarat,0.19,82
349,Rahul Banerjee,Other,2002-02-04,Student,Ranchi,Jharkhand,0.18,21
350,Vihaan Kumar,Male,1978-05-09,Engineer,Varanasi,Uttar Pradesh,0.14,45
351,Dhruv Jain,Male,1967-02-04,Doctor,Bengaluru,Karnataka,0.82,56
352,Reyansh Menon,Other,1943-09-19,Retired,Ludhiana,Punjab,0.15,80
353,Diya Iyer,Female,1954-03-04,Retired,Jaipur,Rajasthan,0.93,69
354,Ishaan Shetty,Male,1951-04-11,Retired,Delhi,Delhi,0.48,72
355,Ananya Verma,Female,1974-01-23,Salaried,Madurai,Tamil Nadu,0.74,49
356,Ishaan Rao,Other,1941-12-20,Retired,Kolkata,West Bengal,0.65,82
357,Reyansh Rao,Male,1988-09-20,Teacher,Hyderabad,Telangana,0.63,35
358,Ishaan Banerjee,Male,1998-06-08,Self-employed,Ludhiana,Punjab,0.1,25
359,Rahul Iyer,Male,1997-10-15,Business Owner,Chennai,Tamil Nadu,0.45,26
360,Arnav Nair,Male,2005-11-03,Student,Allahabad,Uttar Pradesh,0.79,18
361,Ishita Jain,Other,1981-08-11,Lawyer,Nashik,Maharashtra,0.78,42
362,Aadhya Banerjee,Female,2001-11-08,Student,Mumbai,Maharashtra,0.37,22
363,Krishna Bose,Other,1960-01-06,Retired,Aurangabad,Maharashtra,0.79,64
364,Aditya Kapoor,Other,1982-07-07,Government Employee,Varanasi,Uttar Pradesh,0.7,41
365,Aarav Nair,Male,1992-08-15,Government Employee,Jodhpur,Rajasthan,0.17,31
366,Anika Bose,Female,1946-03-23,Retired,Howrah,West Bengal,0.71,77
367,Krishna Gowda,Male,1943-07-20,Retired,Raipur,Chhattisgarh,0.3,80
368,Ananya Singh,Female,1955-12-17,Retired,Vadodara,Gujarat,0.82,68
369,Kavya Nair,Other,1982-12-10,Business Owner,Madurai,Tamil Nadu,0.88,41
370,Reyansh Patel,Male,1966-06-18,Lawyer,Srinagar,Jammu & Kashmir,0.9,57
371,Sanjana Bose,Other,1953-09-04,Retired,Delhi,Delhi,0.18,70
372,Aadhya Patel,Other,1975-01-23,Engineer,Patna,Bihar,0.73,48
373,Vihaan Gowda,Male,1979-09-13,Lawyer,Bhopal,Madhya Pradesh,0.76,44
374,Vihaan Iyer,Other,1954-11-11,Retired,Allahabad,Uttar Pradesh,0.06,69
375,Kiara Reddy,Female,1982-04-10,Doctor,Vasai-Virar,Maharashtra,0.94,41
376,Arnav Yadav,Male,1959-05-18,Retired,Visakhapatnam,Andhra Pradesh,0.19,64
377,Myra Singh,Female,2005-06-04,Student,Gwalior,Madhya Pradesh,0.49,18
378,Arjun Chopra,Other,1979-09-03,Lawyer,Dhanbad,Jharkhand,0.42,44
379,Arnav Reddy,Other,1965-05-07,Business Owner,Jabalpur,Madhya Pradesh,0.48,58
380,Ishita Sharma,Other,1963-11-20,Retired,Jabalpur,Madhya Pradesh,0.91,60
381,Ayaan Kumar,Other,1975-05-01,Teacher,Amritsar,Punjab,0.51,48
382,Vihaan Jain,Other,1966-02-06,Business Owner,Navi Mumbai,Maharashtra,0.06,57
383,Ayaan Khan,Male,1994-12-24,Teacher,Kalyan-Dombivli,Maharashtra,0.72,29
384,Vivaan Verma,Male,1998-05-18,Salaried,Ahmedabad,Gujarat,0.79,25
385,Ananya Nair,Female,1952-07-22,Retired,Pune,Maharashtra,0.06,71
386,Aadhya Shetty,Other,2001-06-22,Student,Patna,Bihar,0.6,22
387,Ananya Iyer,Female,2004-09-08,Student,Jaipur,Rajasthan,0.77,19
388,Rohan Jain,Other,2006-09-05,Student,Pune,Maharashtra,0.05,17
389,Arjun Jain,Other,1963-11-28,Retired,Dhanbad,Jharkhand,0.19,60
390,Rohan Khan,Male,1984-10-28,Salaried,Hyderabad,Telangana,0.47,39
391,Arjun Kapoor,Other,1982-08-11,Salaried,Agra,Uttar Pradesh,0.65,41
392,Vihaan Khan,Male,1945-10-22,Retired,Vadodara,Gujarat,0.56,78
393,Priya Patel,Female,2006-06-09,Student,Vijayawada,Andhra Pradesh,0.3,17
394,Ishita Banerjee,Female,1950-05-16,Retired,Allahabad,Uttar Pradesh,0.21,73
395,Sara Singh,Other,1982-11-03,Lawyer,Ahmedabad,Gujarat,0.81,41
396,Nisha Iyer,Other,1980-09-09,Government Employee,Navi Mumbai,Maharashtra,0.47,43
397,Shaurya Shetty,Male,1990-09-03,Engineer,Meerut,Uttar Pradesh,0.5,33
398,Priya Patel,Other,1990-03-19,Lawyer,Ranchi,Jharkhand,0.71,33
399,Anika Reddy,Female,1948-04-17,Retired,Jodhpur,Rajasthan,0.52,75
400,Riya Verma,Female,2002-03-20,Student,Pimpri-Chinchwad,Maharashtra,0.57,21
401,Ayaan Menon,Other,1998-07-08,Government Employee,Amritsar,Punjab,0.37,25
402,Ananya Gowda,Female,2002-08-11,Student,Thane,Maharashtra,0.51,21
403,Kavya Menon,Female,1992-07-26,Government Employee,Ludhiana,Punjab,0.48,31
404,Aadhya Patel,Female,2005-03-19,Student,Howrah,West Bengal,0.17,18
405,Rohan Verma,Other,1974-09-13,Self-employed,Coimbatore,Tamil Nadu,0.62,49
406,Myra Jain,Other,1980-08-28,Salaried,Srinagar,Jammu & Kashmir,0.25,43
407,Sara Shetty,Female,1942-12-22,Retired,Ludhiana,Punjab,0.59,81
408,Arjun Kumar,Male,2004-10-13,Student,Rajkot,Gujarat,0.59,19
409,Krishna Gowda,Male,2001-04-21,Student,Jodhpur,Rajasthan,0.86,22
410,Kiara Rao,Other,1941-01-23,Retired,Amritsar,Punjab,0.26,82
411,Priya Menon,Female,1995-05-16,Government Employee,Thane,Maharashtra,0.3,28
412,Rahul Sharma,Other,2000-04-04,Salaried,Indore,Madhya Pradesh,0.42,23
413,Krishna Kapoor,Male,1953-10-09,Retired,Madurai,Tamil Nadu,0.73,70
414,Sanjana Banerjee,Female,1960-08-09,Retired,Vadodara,Gujarat,0.36,63
415,Sara Rao,Other,1978-12-06,Salaried,Kolkata,West Bengal,0.51,45
416,Aadhya Rao,Female,2000-01-16,Salaried,Chennai,Tamil Nadu,0.47,23
417,Arjun Kapoor,Other,1960-01-24,Retired,Faridabad,Haryana,0.6,63
418,Vihaan Patel,Other,1945-05-10,Retired,Bengaluru,Karnataka,0.51,78
419,Reyansh Verma,Male,1977-03-03,Doctor,Pimpri-Chinchwad,Maharashtra,0.37,46
420,Nisha Yadav,Female,2000-05-21,Salaried,Allahabad,Uttar Pradesh,0.36,23
421,Ananya Iyer,Female,2007-07-17,Student,Kolkata,West Bengal,0.12,16
422,Sara Yadav,Female,1975-07-19,Engineer,Srinagar,Jammu & Kashmir,0.73,48
423,Riya Shetty,Female,2001-08-23,Student,Thane,Maharashtra,0.77,22
424,Sanjana Bose,Female,2003-01-27,Student,Ludhiana,Punjab,0.55,20
425,Vivaan Khan,Male,1973-12-22,Government Employee,Nagpur,Maharashtra,0.71,50
426,Dhruv Kapoor,Male,1978-04-27,Business Owner,Jabalpur,Madhya Pradesh,0.19,45
427,Reyansh Rao,Male,1952-08-06,Retired,Srinagar,Jammu & Kashmir,0.61,71
428,Riya Shetty,Female,1945-09-09,Retired,Meerut,Uttar Pradesh,0.73,78
429,Ishaan Bose,Male,2003-08-28,Student,Kanpur,Uttar Pradesh,0.93,20
430,Reyansh Sharma,Other,2000-12-04,Salaried,Nashik,Maharashtra,0.22,23
431,Aadhya Chopra,Female,1984-04-14,Doctor,Raipur,Chhattisgarh,0.38,39
432,Aadhya Singh,Female,1978-12-09,Government Employee,Bhopal,Madhya Pradesh,0.44,45
433,Kavya Banerjee,Female,2000-02-08,Salaried,Gwalior,Madhya Pradesh,0.53,23
434,Diya Kapoor,Female,2001-12-06,Student,Hyderabad,Telangana,0.78,22
435,Sneha Das,Female,1974-09-18,Doctor,Visakhapatnam,Andhra Pradesh,0.07,49
436,Krishna Khan,Male,1985-05-12,Government Employee,Ghaziabad,Uttar Pradesh,0.49,38
437,Arjun Iyer,Other,1971-03-28,Government Employee,Lucknow,Uttar Pradesh,0.43,52
438,Sara Gupta,Other,1987-06-11,Salaried,Vijayawada,Andhra Pradesh,0.69,36
439,Sai Das,Other,1941-07-06,Retired,Kanpur,Uttar Pradesh,0.16,82
440,Arnav Gupta,Male,1986-02-03,Business Owner,Srinagar,Jammu & Kashmir,0.1,37
441,Sneha Kumar,Female,1988-07-10,Engineer,Thane,Maharashtra,0.71,35
442,Kavya Yadav,Female,2004-06-28,Student,Ghaziabad,Uttar Pradesh,0.47,19
443,Kavya Das,Other,1985-08-21,Self-employed,Gwalior,Madhya Pradesh,0.44,38
444,Krishna Menon,Other,1950-02-04,Retired,Nashik,Maharashtra,0.28,73
445,Kiara Singh,Female,1971-01-23,Doctor,Aurangabad,Maharashtra,0.32,52
446,Aadhya Reddy,Female,2003-06-17,Student,Meerut,Uttar Pradesh,0.2,20
447,Myra Iyer,Other,1974-11-08,Business Owner,Amritsar,Punjab,0.31,49
448,Sai Naidu,Other,1999-05-04,Business Owner,Gwalior,Madhya Pradesh,0.61,24
449,Ananya Khan,Female,2003-01-06,Student,Kolkata,West Bengal,0.29,21
450,Aarav Reddy,Other,1988-04-11,Salaried,Rajkot,Gujarat,0.76,35
451,Ananya Verma,Female,1997-03-02,Doctor,Pimpri-Chinchwad,Maharashtra,0.11,26
452,Kiara Iyer,Female,2001-07-15,Student,Faridabad,Haryana,0.27,22
453,Ayaan Kumar,Male,1981-11-10,Lawyer,Ghaziabad,Uttar Pradesh,0.62,42
454,Sai Yadav,Male,1975-05-07,Salaried,Nashik,Maharashtra,0.83,48
455,Aditya Nair,Male,1966-05-19,Teacher,Pune,Maharashtra,0.76,57
456,Krishna Banerjee,Male,1988-02-08,Government Employee,Lucknow,Uttar Pradesh,0.13,35
457,Vihaan Verma,Other,1988-02-05,Doctor,Aurangabad,Maharashtra,0.34,35
458,Aadhya Menon,Other,1956-01-26,Retired,Jaipur,Rajasthan,0.86,67
459,Sanjana Jain,Female,1945-03-18,Retired,Agra,Uttar Pradesh,0.71,78
460,Aadhya Bose,Female,1999-08-10,Self-employed,Visakhapatnam,Andhra Pradesh,0.38,24
461,Sai Iyer,Male,2005-06-25,Student,Jabalpur,Madhya Pradesh,0.34,18
462,Sai Iyer,Male,1940-09-05,Retired,Jabalpur,Madhya Pradesh,0.34,83
463,Sneha Rao,Other,2002-03-06,Student,Bengaluru,Karnataka,0.15,21
464,Reyansh Iyer,Male,1940-10-09,Retired,Hyderabad,Telangana,0.25,83
465,Ishita Banerjee,Other,1948-01-12,Retired,Allahabad,Uttar Pradesh,0.79,76
466,Sai Yadav,Other,2000-02-11,Salaried,Amritsar,Punjab,0.14,23
467,Aditya Khan,Male,1976-03-18,Lawyer,Allahabad,Uttar Pradesh,0.72,47
468,Priya Das,Other,1994-03-18,Teacher,Meerut,Uttar Pradesh,0.35,29
469,Krishna Das,Male,1967-06-28,Doctor,Nashik,Maharashtra,0.74,56
470,Ishita Gowda,Female,1980-09-24,Business Owner,Visakhapatnam,Andhra Pradesh,0.92,43
471,Anika Verma,Female,2005-05-01,Student,Vadodara,Gujarat,0.24,18
472,Kiara Kapoor,Female,1942-10-05,Retired,Kolkata,West Bengal,0.46,81
473,Shaurya Shetty,Male,1978-05-03,Business Owner,Ranchi,Jharkhand,0.56,45
474,Arnav Chopra,Male,1955-11-05,Retired,Ranchi,Jharkhand,0.59,68
475,Priya Gupta,Female,2004-01-21,Student,Pune,Maharashtra,0.72,19
476,Ishita Nair,Other,2001-01-11,Student,Navi Mumbai,Maharashtra,0.18,22
477,Rohan Verma,Other,1950-10-17,Retired,Chennai,Tamil Nadu,0.44,73
478,Sneha Banerjee,Female,2001-05-03,Student,Meerut,Uttar Pradesh,0.44,22
479,Anika Bose,Other,1945-10-07,Retired,Allahabad,Uttar Pradesh,0.27,78
480,Vivaan Rao,Male,1996-07-14,Government Employee,Nashik,Maharashtra,0.22,27
481,Anika Jain,Female,1963-08-20,Retired,Surat,Gujarat,0.09,60
482,Arjun Gupta,Male,2001-10-05,Student,Patna,Bihar,0.36,22
483,Aarav Chopra,Male,1980-09-25,Business Owner,Visakhapatnam,Andhra Pradesh,0.48,43
484,Ananya Rao,Other,2003-02-16,Student,Bengaluru,Karnataka,0.2,20
485,Aadhya Kapoor,Female,2002-09-20,Student,Faridabad,Haryana,0.65,21
486,Aarav Jain,Other,1978-09-23,Teacher,Kolkata,West Bengal,0.49,45
487,Vivaan Khan,Other,1949-12-01,Retired,Bengaluru,Karnataka,0.88,74
488,Myra Patel,Female,2002-07-11,Student,Vadodara,Gujarat,0.95,21
489,Ishita Kapoor,Other,2004-05-08,Student,Surat,Gujarat,0.86,19
490,Ayaan Yadav,Other,1978-10-05,Government Employee,Kalyan-Dombivli,Maharashtra,0.87,45
491,Kavya Khan,Female,1982-05-23,Self-employed,Kota,Rajasthan,0.87,41
492,Sara Singh,Female,1987-09-18,Government Employee,Pune,Maharashtra,0.34,36
493,Ayaan Chopra,Male,1955-12-27,Retired,Gwalior,Madhya Pradesh,0.19,68
494,Aarav Gowda,Male,1973-10-08,Government Employee,Coimbatore,Tamil Nadu,0.26,50
495,Ayaan Banerjee,Male,1943-08-23,Retired,Vijayawada,Andhra Pradesh,0.22,80
496,Kavya Patel,Female,1979-01-09,Business Owner,Rajkot,Gujarat,0.72,45
497,Vihaan Patel,Male,1945-08-08,Retired,Kalyan-Dombivli,Maharashtra,0.75,78
498,Ayaan Chopra,Other,1940-12-26,Retired,Bengaluru,Karnataka,0.15,83
499,Anika Reddy,Female,1957-01-18,Retired,Faridabad,Haryana,0.74,66
500,Rahul Jain,Male,1948-05-20,Retired,Hyderabad,Telangana,0.86,75
501,Ananya Gupta,Female,1993-10-23,Lawyer,Navi Mumbai,Maharashtra,0.4,30
502,Kavya Das,Female,1982-02-09,Government Employee,Ghaziabad,Uttar Pradesh,0.7,41
503,Ishaan Nair,Male,1997-07-24,Doctor,Dhanbad,Jharkhand,0.39,26
504,Riya Chopra,Female,1988-03-06,Government Employee,Kota,Rajasthan,0.43,35
505,Ananya Jain,Female,1992-04-01,Self-employed,Jabalpur,Madhya Pradesh,0.06,31
506,Sanjana Sharma,Female,1944-10-22,Retired,Srinagar,Jammu & Kashmir,0.42,79
507,Aarav Reddy,Male,1972-09-27,Lawyer,Indore,Madhya Pradesh,0.22,51
508,Aarav Singh,Male,2001-03-20,Student,Kolkata,West Bengal,0.94,22
509,Krishna Rao,Male,1985-12-19,Government Employee,Nashik,Maharashtra,0.13,38
510,Kiara Gupta,Female,1999-03-04,Teacher,Raipur,Chhattisgarh,0.35,24
511,Myra Khan,Female,2000-12-21,Government Employee,Amritsar,Punjab,0.49,23
512,Avni Jain,Other,1967-10-20,Teacher,Agra,Uttar Pradesh,0.6,56
513,Avni Banerjee,Female,1963-02-01,Retired,Patna,Bihar,0.05,60
514,Ayaan Kumar,Male,1954-06-12,Retired,Allahabad,Uttar Pradesh,0.06,69
515,Rohan Gupta,Male,1969-06-25,Engineer,Mumbai,Maharashtra,0.67,54
516,Aadhya Sharma,Female,1983-06-22,Self-employed,Srinagar,Jammu & Kashmir,0.77,40
517,Ishita Das,Other,1965-07-24,Lawyer,Hyderabad,Telangana,0.32,58
518,Kavya Bose,Other,2001-05-04,Student,Agra,Uttar Pradesh,0.92,22
519,Ishita Iyer,Female,1986-07-06,Lawyer,Coimbatore,Tamil Nadu,0.83,37
520,Ishita Verma,Female,1955-04-12,Retired,Vasai-Virar,Maharashtra,0.24,68
521,Sara Verma,Female,1996-01-26,Business Owner,Srinagar,Jammu & Kashmir,0.19,27
522,Myra Yadav,Female,1966-02-27,Engineer,Amritsar,Punjab,0.23,57
523,Arnav Yadav,Male,2007-01-22,Student,Coimbatore,Tamil Nadu,0.35,16
524,Arnav Jain,Male,2005-09-24,Student,Nagpur,Maharashtra,0.31,18
525,Priya Kumar,Other,1988-02-01,Engineer,Jabalpur,Madhya Pradesh,0.51,35
526,Sai Chopra,Male,1989-05-19,Engineer,Bhopal,Madhya Pradesh,0.11,34
527,Kavya Das,Other,2001-04-20,Student,Kolkata,West Bengal,0.1,22
528,Aadhya Shetty,Female,1962-04-23,Retired,Jodhpur,Rajasthan,0.12,61
529,Sneha Das,Female,1949-11-23,Retired,Varanasi,Uttar Pradesh,0.26,74
530,Rohan Menon,Male,1984-11-11,Teacher,Ghaziabad,Uttar Pradesh,0.49,39
531,Vivaan Banerjee,Male,1951-09-23,Retired,Jaipur,Rajasthan,0.14,72
532,Reyansh Bose,Other,1969-07-19,Salaried,Rajkot,Gujarat,0.61,54
533,Ayaan Gupta,Other,1981-10-14,Doctor,Kalyan-Dombivli,Maharashtra,0.76,42
534,Vivaan Rao,Other,1945-10-15,Retired,Ghaziabad,Uttar Pradesh,0.14,78
535,Sneha Gowda,Female,1959-11-22,Retired,Hyderabad,Telangana,0.25,64
536,Shaurya Nair,Male,2004-07-13,Student,Patna,Bihar,0.6,19
537,Riya Chopra,Female,1969-07-23,Engineer,Agra,Uttar Pradesh,0.57,54
538,Ayaan Singh,Other,2000-09-02,Engineer,Mumbai,Maharashtra,0.79,23
539,Kiara Sharma,Female,1952-07-21,Retired,Ghaziabad,Uttar Pradesh,0.42,71
540,Avni Patel,Female,1947-09-12,Retired,Rajkot,Gujarat,0.31,76
541,Arjun Nair,Other,2003-01-25,Student,Kalyan-Dombivli,Maharashtra,0.13,20
542,Sara Das,Other,1953-08-17,Retired,Kalyan-Dombivli,Maharashtra,0.79,70
543,Priya Gowda,Female,2006-07-02,Student,Dhanbad,Jharkhand,0.42,17
544,Vihaan Verma,Other,1946-02-19,Retired,Srinagar,Jammu & Kashmir,0.18,77
545,Sara Kapoor,Other,1953-09-23,Retired,Gwalior,Madhya Pradesh,0.67,70
546,Krishna Gowda,Other,2002-09-04,Student,Varanasi,Uttar Pradesh,0.87,21
547,Dhruv Menon,Other,1970-12-20,Engineer,Vadodara,Gujarat,0.28,53
548,Vivaan Shetty,Other,2002-05-25,Student,Patna,Bihar,0.12,21
549,Sai Singh,Other,1972-05-01,Government Employee,Pune,Maharashtra,0.87,51
550,Arnav Patel,Other,1977-09-28,Engineer,Bengaluru,Karnataka,0.94,46
551,Dhruv Singh,Male,1955-04-22,Retired,Vasai-Virar,Maharashtra,0.24,68
552,Vihaan Nair,Other,1993-08-13,Engineer,Srinagar,Jammu & Kashmir,0.48,30
553,Ananya Iyer,Other,1947-10-01,Retired,Vasai-Virar,Maharashtra,0.66,76
554,Vihaan Kumar,Other,1962-07-20,Retired,Vijayawada,Andhra Pradesh,0.35,61
555,Diya Nair,Female,1957-11-24,Retired,Bhopal,Madhya Pradesh,0.52,66
556,Vivaan Chopra,Other,2006-02-01,Student,Rajkot,Gujarat,0.52,17
557,Ishaan Jain,Other,1983-10-03,Engineer,Hyderabad,Telangana,0.91,40
558,Arjun Gowda,Other,1959-11-19,Retired,Kanpur,Uttar Pradesh,0.68,64
559,Riya Gupta,Female,1962-02-20,Retired,Ghaziabad,Uttar Pradesh,0.2,61
560,Rahul Iyer,Male,2001-05-06,Student,Vasai-Virar,Maharashtra,0.49,22
561,Arjun Nair,Male,1950-04-12,Retired,Vijayawada,Andhra Pradesh,0.87,73
562,Arjun Gupta,Other,1975-01-16,Government Employee,Surat,Gujarat,0.89,48
563,Ananya Chopra,Other,2007-08-16,Student,Kalyan-Dombivli,Maharashtra,0.81,16
564,Aarav Iyer,Male,1956-02-16,Retired,Madurai,Tamil Nadu,0.41,67
565,Ishita Gupta,Other,2004-05-21,Student,Nagpur,Maharashtra,0.55,19
566,Diya Iyer,Female,1962-11-15,Retired,Nagpur,Maharashtra,0.08,61
567,Krishna Reddy,Male,1962-04-10,Retired,Aurangabad,Maharashtra,0.92,61
568,Anika Verma,Female,2000-12-02,Doctor,Meerut,Uttar Pradesh,0.24,23
569,Shaurya Rao,Other,1988-04-03,Lawyer,Bengaluru,Karnataka,0.49,35
570,Shaurya Gowda,Male,2001-10-14,Student,Kanpur,Uttar Pradesh,0.86,22
571,Arjun Shetty,Male,1994-10-26,Salaried,Jabalpur,Madhya Pradesh,0.11,29
572,Ayaan Rao,Male,1966-11-19,Teacher,Navi Mumbai,Maharashtra,0.34,57
573,Krishna Patel,Male,2006-07-06,Student,Raipur,Chhattisgarh,0.55,17
574,Anika Singh,Female,1959-01-16,Retired,Chennai,Tamil Nadu,0.06,65
575,Krishna Jain,Male,1947-04-05,Retired,Gwalior,Madhya Pradesh,0.52,76
576,Aadhya Verma,Female,1984-10-03,Government Employee,Gwalior,Madhya Pradesh,0.36,39
577,Aditya Kumar,Male,1995-09-17,Lawyer,Thane,Maharashtra,0.74,28
578,Rahul Kumar,Other,1947-03-22,Retired,Bengaluru,Karnataka,0.63,76
579,Ishita Gowda,Female,1963-08-08,Retired,Lucknow,Uttar Pradesh,0.49,60
580,Arnav Das,Male,1966-12-22,Government Employee,Ghaziabad,Uttar Pradesh,0.75,57
581,Myra Naidu,Female,1959-02-16,Retired,Howrah,West Bengal,0.1,64
582,Ananya Patel,Female,1960-12-07,Retired,Gwalior,Madhya Pradesh,0.93,63
583,Arnav Shetty,Male,2003-10-21,Student,Rajkot,Gujarat,0.73,20
584,Krishna Patel,Male,1986-09-28,Government Employee,Thane,Maharashtra,0.42,37
585,Rahul Shetty,Other,1961-05-03,Retired,Bhopal,Madhya Pradesh,0.34,62
586,Rohan Shetty,Other,2002-01-25,Student,Dhanbad,Jharkhand,0.43,21
587,Sara Kumar,Female,1960-05-10,Retired,Rajkot,Gujarat,0.17,63
588,Anika Banerjee,Female,1987-10-24,Engineer,Howrah,West Bengal,0.93,36
589,Kiara Iyer,Female,1960-12-21,Retired,Mumbai,Maharashtra,0.4,63
590,Krishna Naidu,Other,1981-02-20,Engineer,Ludhiana,Punjab,0.51,42
591,Aditya Iyer,Other,1948-06-12,Retired,Kanpur,Uttar Pradesh,0.68,75
592,Rahul Singh,Other,1977-11-16,Doctor,Howrah,West Bengal,0.73,46
593,Sai Rao,Male,1972-06-12,Teacher,Vasai-Virar,Maharashtra,0.5,51
594,Sai Rao,Male,1970-06-26,Lawyer,Madurai,Tamil Nadu,0.22,53
595,Riya Patel,Female,1998-05-04,Engineer,Raipur,Chhattisgarh,0.5,25
596,Reyansh Sharma,Male,1954-09-05,Retired,Srinagar,Jammu & Kashmir,0.43,69
597,Krishna Khan,Other,2005-04-27,Student,Amritsar,Punjab,0.42,18
598,Sara Chopra,Female,1940-08-15,Retired,Vadodara,Gujarat,0.17,83
599,Nisha Banerjee,Female,1971-01-05,Doctor,Agra,Uttar Pradesh,0.46,53
600,Arjun Bose,Male,1984-12-23,Engineer,Jodhpur,Rajasthan,0.2,39
601,Krishna Singh,Male,1944-08-15,Retired,Kota,Rajasthan,0.65,79
602,Sanjana Patel,Female,1969-01-13,Lawyer,Aurangabad,Maharashtra,0.9,55
603,Sanjana Yadav,Female,1970-05-25,Doctor,Ranchi,Jharkhand,0.77,53
604,Shaurya Chopra,Other,1946-03-22,Retired,Allahabad,Uttar Pradesh,0.33,77
605,Nisha Das,Female,1996-10-21,Doctor,Nagpur,Maharashtra,0.25,27
606,Sanjana Das,Female,1942-08-11,Retired,Coimbatore,Tamil Nadu,0.9,81
607,Ananya Naidu,Other,1958-05-12,Retired,Agra,Uttar Pradesh,0.93,65
608,Kiara Das,Other,1951-12-14,Retired,Rajkot,Gujarat,0.8,72
609,Krishna Banerjee,Other,1965-10-25,Lawyer,Faridabad,Haryana,0.06,58
610,Dhruv Patel,Other,1948-03-07,Retired,Kanpur,Uttar Pradesh,0.31,75
611,Kiara Shetty,Female,1944-08-08,Retired,Delhi,Delhi,0.19,79
612,Kiara Nair,Female,1953-01-02,Retired,Kanpur,Uttar Pradesh,0.87,71
613,Aadhya Kapoor,Other,1963-11-01,Retired,Srinagar,Jammu & Kashmir,0.44,60
614,Ananya Kumar,Female,1942-01-28,Retired,Visakhapatnam,Andhra Pradesh,0.57,81
615,Arjun Menon,Male,2001-07-21,Student,Agra,Uttar Pradesh,0.31,22
616,Arjun Yadav,Other,1984-10-25,Business Owner,Lucknow,Uttar Pradesh,0.34,39
