customer_id,name,gender,date_of_birth,occupation,city,state,risk_score,age
309,Shaurya Iyer,Male,11-02-1998,Self-employed,Coimbatore,Tamil Nadu,0.68,25
310,Kavya Gowda,Female,07-06-1987,Teacher,Nagpur,Maharashtra,0.68,36
311,Kavya Kapoor,Other,13-01-1969,Engineer,Ranchi,Jharkhand,0.81,55
312,Rahul Gupta,Male,07-01-1946,Retired,Lucknow,Uttar Pradesh,0.93,78
313,Diya Iyer,Female,03-05-1945,Retired,Vijayawada,Andhra Pradesh,0.4,78
314,Ishita Patel,Female,01-04-1961,Retired,Pimpri-Chinchwad,Maharashtra,0.11,62
315,Arjun Rao,Other,08-10-1955,Retired,Allahabad,Uttar Pradesh,0.81,68
316,Kavya Rao,Other,11-11-1964,Salaried,Kota,Rajasthan,0.5,59
317,Priya Gowda,Other,06-08-1992,Self-employed,Lucknow,Uttar Pradesh,0.78,31
318,Reyansh Naidu,Male,11-05-1989,Business Owner,Ahmedabad,Gujarat,0.4,34
319,Kiara Kapoor,Female,26-01-1949,Retired,Raipur,Chhattisgarh,0.75,74
320,Arjun Shetty,Male,25-10-1995,Government Employee,Kolkata,West Bengal,0.83,28
321,Diya Iyer,Female,25-08-1952,Retired,Jabalpur,Madhya Pradesh,0.08,71
322,Anika Banerjee,Female,10-05-1960,Retired,Pimpri-Chinchwad,Maharashtra,0.82,63
323,Rohan Jain,Other,18-01-1945,Retired,Chennai,Tamil Nadu,0.45,79
324,Sara Yadav,Female,03-03-2000,Doctor,Vadodara,Gujarat,0.41,23
325,Aarav Patel,Other,02-04-1982,Business Owner,Varanasi,Uttar Pradesh,0.88,41
326,Myra Das,Other,22-02-1957,Retired,Delhi,Delhi,0.39,66
327,Sara Banerjee,Other,24-05-1963,Retired,Raipur,Chhattisgarh,0.31,60
328,Sara Khan,Female,21-05-1979,Business Owner,Rajkot,Gujarat,0.07,44
329,Ishita Patel,Other,26-10-2006,Student,Vadodara,Gujarat,0.43,17
330,Ananya Kapoor,Female,27-09-1948,Retired,Jabalpur,Madhya Pradesh,0.58,75
331,Reyansh Menon,Male,16-02-1971,Lawyer,Ahmedabad,Gujarat,0.94,52
332,Sai Nair,Other,02-04-1983,Engineer,Coimbatore,Tamil Nadu,0.64,40
333,Ishita Banerjee,Other,13-07-1974,Engineer,Bengaluru,Karnataka,0.78,49
334,Nisha Rao,Female,12-11-1947,Retired,Dhanbad,Jharkhand,0.81,76
335,Vivaan Jain,Other,24-05-1947,Retired,Allahabad,Uttar Pradesh,0.9,76
336,Nisha Menon,Female,12-06-1968,Business Owner,Visakhapatnam,Andhra Pradesh,0.47,55
337,Dhruv Nair,Male,17-04-1998,Government Employee,Pune,Maharashtra,0.53,25
338,Kavya Khan,Female,05-08-1955,Retired,Ghaziabad,Uttar Pradesh,0.75,68
339,Ishita Nair,Female,25-04-2007,Student,Lucknow,Uttar Pradesh,0.74,16
340,Sara Gupta,Female,14-07-1952,Retired,Srinagar,Jammu & Kashmir,0.05,71
341,Aarav Chopra,Other,21-01-1983,Lawyer,Bhopal,Madhya Pradesh,0.67,40
342,Priya Yadav,Female,10-01-1968,Government Employee,Patna,Bihar,0.71,56
343,Dhruv Rao,Other,12-08-1964,Self-employed,Nagpur,Maharashtra,0.9,59
344,Myra Singh,Female,04-03-2005,Student,Nashik,Maharashtra,0.39,18
345,Diya Verma,Other,27-11-2001,Student,Delhi,Delhi,0.67,22
346,Sneha Bose,Female,23-04-1947,Retired,Madurai,Tamil Nadu,0.32,76
347,Sai Gowda,Other,17-02-1990,Government Employee,Jabalpur,Madhya Pradesh,0.3,33
348,Krishna Khan,Male,23-06-1941,Retired,Rajkot,Gujarat,0.19,82
349,Rahul Banerjee,Other,04-02-2002,Student,Ranchi,Jharkhand,0.18,21
350,Vihaan Kumar,Male,09-05-1978,Engineer,Varanasi,Uttar Pradesh,0.14,45
351,Dhruv Jain,Male,04-02-1967,Doctor,Bengaluru,Karnataka,0.82,56
352,Reyansh Menon,Other,19-09-1943,Retired,Ludhiana,Punjab,0.15,80
353,Diya Iyer,Female,04-03-1954,Retired,Jaipur,Rajasthan,0.93,69
354,Ishaan Shetty,Male,11-04-1951,Retired,Delhi,Delhi,0.48,72
355,Ananya Verma,Female,23-01-1974,Salaried,Madurai,Tamil Nadu,0.74,49
356,Ishaan Rao,Other,20-12-1941,Retired,Kolkata,West Bengal,0.65,82
357,Reyansh Rao,Male,20-09-1988,Teacher,Hyderabad,Telangana,0.63,35
358,Ishaan Banerjee,Male,08-06-1998,Self-employed,Ludhiana,Punjab,0.1,25
359,Rahul Iyer,Male,15-10-1997,Business Owner,Chennai,Tamil Nadu,0.45,26
360,Arnav Nair,Male,03-11-2005,Student,Allahabad,Uttar Pradesh,0.79,18
361,Ishita Jain,Other,11-08-1981,Lawyer,Nashik,Maharashtra,0.78,42
362,Aadhya Banerjee,Female,08-11-2001,Student,Mumbai,Maharashtra,0.37,22
363,Krishna Bose,Other,06-01-1960,Retired,Aurangabad,Maharashtra,0.79,64
364,Aditya Kapoor,Other,07-07-1982,Government Employee,Varanasi,Uttar Pradesh,0.7,41
365,Aarav Nair,Male,15-08-1992,Government Employee,Jodhpur,Rajasthan,0.17,31
366,Anika Bose,Female,23-03-1946,Retired,Howrah,West Bengal,0.71,77
367,Krishna Gowda,Male,20-07-1943,Retired,Raipur,Chhattisgarh,0.3,80
368,Ananya Singh,Female,17-12-1955,Retired,Vadodara,Gujarat,0.82,68
369,Kavya Nair,Other,10-12-1982,Business Owner,Madurai,Tamil Nadu,0.88,41
370,Reyansh Patel,Male,18-06-1966,Lawyer,Srinagar,Jammu & Kashmir,0.9,57
371,Sanjana Bose,Other,04-09-1953,Retired,Delhi,Delhi,0.18,70
372,Aadhya Patel,Other,23-01-1975,Engineer,Patna,Bihar,0.73,48
373,Vihaan Gowda,Male,13-09-1979,Lawyer,Bhopal,Madhya Pradesh,0.76,44
374,Vihaan Iyer,Other,11-11-1954,Retired,Allahabad,Uttar Pradesh,0.06,69
375,Kiara Reddy,Female,10-04-1982,Doctor,Vasai-Virar,Maharashtra,0.94,41
376,Arnav Yadav,Male,18-05-1959,Retired,Visakhapatnam,Andhra Pradesh,0.19,64
377,Myra Singh,Female,04-06-2005,Student,Gwalior,Madhya Pradesh,0.49,18
378,Arjun Chopra,Other,03-09-1979,Lawyer,Dhanbad,Jharkhand,0.42,44
379,Arnav Reddy,Other,07-05-1965,Business Owner,Jabalpur,Madhya Pradesh,0.48,58
380,Ishita Sharma,Other,20-11-1963,Retired,Jabalpur,Madhya Pradesh,0.91,60
381,Ayaan Kumar,Other,01-05-1975,Teacher,Amritsar,Punjab,0.51,48
382,Vihaan Jain,Other,06-02-1966,Business Owner,Navi Mumbai,Maharashtra,0.06,57
383,Ayaan Khan,Male,24-12-1994,Teacher,Kalyan-Dombivli,Maharashtra,0.72,29
384,Vivaan Verma,Male,18-05-1998,Salaried,Ahmedabad,Gujarat,0.79,25
385,Ananya Nair,Female,22-07-1952,Retired,Pune,Maharashtra,0.06,71
386,Aadhya Shetty,Other,22-06-2001,Student,Patna,Bihar,0.6,22
387,Ananya Iyer,Female,08-09-2004,Student,Jaipur,Rajasthan,0.77,19
388,Rohan Jain,Other,05-09-2006,Student,Pune,Maharashtra,0.05,17
389,Arjun Jain,Other,28-11-1963,Retired,Dhanbad,Jharkhand,0.19,60
390,Rohan Khan,Male,28-10-1984,Salaried,Hyderabad,Telangana,0.47,39
391,Arjun Kapoor,Other,11-08-1982,Salaried,Agra,Uttar Pradesh,0.65,41
392,Vihaan Khan,Male,22-10-1945,Retired,Vadodara,Gujarat,0.56,78
393,Priya Patel,Female,09-06-2006,Student,Vijayawada,Andhra Pradesh,0.3,17
394,Ishita Banerjee,Female,16-05-1950,Retired,Allahabad,Uttar Pradesh,0.21,73
395,Sara Singh,Other,03-11-1982,Lawyer,Ahmedabad,Gujarat,0.81,41
396,Nisha Iyer,Other,09-09-1980,Government Employee,Navi Mumbai,Maharashtra,0.47,43
397,Shaurya Shetty,Male,03-09-1990,Engineer,Meerut,Uttar Pradesh,0.5,33
398,Priya Patel,Other,19-03-1990,Lawyer,Ranchi,Jharkhand,0.71,33
399,Anika Reddy,Female,17-04-1948,Retired,Jodhpur,Rajasthan,0.52,75
400,Riya Verma,Female,20-03-2002,Student,Pimpri-Chinchwad,Maharashtra,0.57,21
401,Ayaan Menon,Other,08-07-1998,Government Employee,Amritsar,Punjab,0.37,25
402,Ananya Gowda,Female,11-08-2002,Student,Thane,Maharashtra,0.51,21
403,Kavya Menon,Female,26-07-1992,Government Employee,Ludhiana,Punjab,0.48,31
404,Aadhya Patel,Female,19-03-2005,Student,Howrah,West Bengal,0.17,18
405,Rohan Verma,Other,13-09-1974,Self-employed,Coimbatore,Tamil Nadu,0.62,49
406,Myra Jain,Other,28-08-1980,Salaried,Srinagar,Jammu & Kashmir,0.25,43
407,Sara Shetty,Female,22-12-1942,Retired,Ludhiana,Punjab,0.59,81
408,Arjun Kumar,Male,13-10-2004,Student,Rajkot,Gujarat,0.59,19
409,Krishna Gowda,Male,21-04-2001,Student,Jodhpur,Rajasthan,0.86,22
410,Kiara Rao,Other,23-01-1941,Retired,Amritsar,Punjab,0.26,82
411,Priya Menon,Female,16-05-1995,Government Employee,Thane,Maharashtra,0.3,28
412,Rahul Sharma,Other,04-04-2000,Salaried,Indore,Madhya Pradesh,0.42,23
413,Krishna Kapoor,Male,09-10-1953,Retired,Madurai,Tamil Nadu,0.73,70
414,Sanjana Banerjee,Female,09-08-1960,Retired,Vadodara,Gujarat,0.36,63
415,Sara Rao,Other,06-12-1978,Salaried,Kolkata,West Bengal,0.51,45
416,Aadhya Rao,Female,16-01-2000,Salaried,Chennai,Tamil Nadu,0.47,23
417,Arjun Kapoor,Other,24-01-1960,Retired,Faridabad,Haryana,0.6,63
418,Vihaan Patel,Other,10-05-1945,Retired,Bengaluru,Karnataka,0.51,78
419,Reyansh Verma,Male,03-03-1977,Doctor,Pimpri-Chinchwad,Maharashtra,0.37,46
420,Nisha Yadav,Female,21-05-2000,Salaried,Allahabad,Uttar Pradesh,0.36,23
421,Ananya Iyer,Female,17-07-2007,Student,Kolkata,West Bengal,0.12,16
422,Sara Yadav,Female,19-07-1975,Engineer,Srinagar,Jammu & Kashmir,0.73,48
423,Riya Shetty,Female,23-08-2001,Student,Thane,Maharashtra,0.77,22
424,Sanjana Bose,Female,27-01-2003,Student,Ludhiana,Punjab,0.55,20
425,Vivaan Khan,Male,22-12-1973,Government Employee,Nagpur,Maharashtra,0.71,50
426,Dhruv Kapoor,Male,27-04-1978,Business Owner,Jabalpur,Madhya Pradesh,0.19,45
427,Reyansh Rao,Male,06-08-1952,Retired,Srinagar,Jammu & Kashmir,0.61,71
428,Riya Shetty,Female,09-09-1945,Retired,Meerut,Uttar Pradesh,0.73,78
429,Ishaan Bose,Male,28-08-2003,Student,Kanpur,Uttar Pradesh,0.93,20
430,Reyansh Sharma,Other,04-12-2000,Salaried,Nashik,Maharashtra,0.22,23
431,Aadhya Chopra,Female,14-04-1984,Doctor,Raipur,Chhattisgarh,0.38,39
432,Aadhya Singh,Female,09-12-1978,Government Employee,Bhopal,Madhya Pradesh,0.44,45
433,Kavya Banerjee,Female,08-02-2000,Salaried,Gwalior,Madhya Pradesh,0.53,23
434,Diya Kapoor,Female,06-12-2001,Student,Hyderabad,Telangana,0.78,22
435,Sneha Das,Female,18-09-1974,Doctor,Visakhapatnam,Andhra Pradesh,0.07,49
436,Krishna Khan,Male,12-05-1985,Government Employee,Ghaziabad,Uttar Pradesh,0.49,38
437,Arjun Iyer,Other,28-03-1971,Government Employee,Lucknow,Uttar Pradesh,0.43,52
438,Sara Gupta,Other,11-06-1987,Salaried,Vijayawada,Andhra Pradesh,0.69,36
439,Sai Das,Other,06-07-1941,Retired,Kanpur,Uttar Pradesh,0.16,82
440,Arnav Gupta,Male,03-02-1986,Business Owner,Srinagar,Jammu & Kashmir,0.1,37
441,Sneha Kumar,Female,10-07-1988,Engineer,Thane,Maharashtra,0.71,35
442,Kavya Yadav,Female,28-06-2004,Student,Ghaziabad,Uttar Pradesh,0.47,19
443,Kavya Das,Other,21-08-1985,Self-employed,Gwalior,Madhya Pradesh,0.44,38
444,Krishna Menon,Other,04-02-1950,Retired,Nashik,Maharashtra,0.28,73
445,Kiara Singh,Female,23-01-1971,Doctor,Aurangabad,Maharashtra,0.32,52
446,Aadhya Reddy,Female,17-06-2003,Student,Meerut,Uttar Pradesh,0.2,20
447,Myra Iyer,Other,08-11-1974,Business Owner,Amritsar,Punjab,0.31,49
448,Sai Naidu,Other,04-05-1999,Business Owner,Gwalior,Madhya Pradesh,0.61,24
449,Ananya Khan,Female,06-01-2003,Student,Kolkata,West Bengal,0.29,21
450,Aarav Reddy,Other,11-04-1988,Salaried,Rajkot,Gujarat,0.76,35
451,Ananya Verma,Female,02-03-1997,Doctor,Pimpri-Chinchwad,Maharashtra,0.11,26
452,Kiara Iyer,Female,15-07-2001,Student,Faridabad,Haryana,0.27,22
453,Ayaan Kumar,Male,10-11-1981,Lawyer,Ghaziabad,Uttar Pradesh,0.62,42
454,Sai Yadav,Male,07-05-1975,Salaried,Nashik,Maharashtra,0.83,48
455,Aditya Nair,Male,19-05-1966,Teacher,Pune,Maharashtra,0.76,57
456,Krishna Banerjee,Male,08-02-1988,Government Employee,Lucknow,Uttar Pradesh,0.13,35
457,Vihaan Verma,Other,05-02-1988,Doctor,Aurangabad,Maharashtra,0.34,35
458,Aadhya Menon,Other,26-01-1956,Retired,Jaipur,Rajasthan,0.86,67
459,Sanjana Jain,Female,18-03-1945,Retired,Agra,Uttar Pradesh,0.71,78
460,Aadhya Bose,Female,10-08-1999,Self-employed,Visakhapatnam,Andhra Pradesh,0.38,24
461,Sai Iyer,Male,25-06-2005,Student,Jabalpur,Madhya Pradesh,0.34,18
462,Sai Iyer,Male,05-09-1940,Retired,Jabalpur,Madhya Pradesh,0.34,83
463,Sneha Rao,Other,06-03-2002,Student,Bengaluru,Karnataka,0.15,21
464,Reyansh Iyer,Male,09-10-1940,Retired,Hyderabad,Telangana,0.25,83
465,Ishita Banerjee,Other,12-01-1948,Retired,Allahabad,Uttar Pradesh,0.79,76
466,Sai Yadav,Other,11-02-2000,Salaried,Amritsar,Punjab,0.14,23
467,Aditya Khan,Male,18-03-1976,Lawyer,Allahabad,Uttar Pradesh,0.72,47
468,Priya Das,Other,18-03-1994,Teacher,Meerut,Uttar Pradesh,0.35,29
469,Krishna Das,Male,28-06-1967,Doctor,Nashik,Maharashtra,0.74,56
470,Ishita Gowda,Female,24-09-1980,Business Owner,Visakhapatnam,Andhra Pradesh,0.92,43
471,Anika Verma,Female,01-05-2005,Student,Vadodara,Gujarat,0.24,18
472,Kiara Kapoor,Female,05-10-1942,Retired,Kolkata,West Bengal,0.46,81
473,Shaurya Shetty,Male,03-05-1978,Business Owner,Ranchi,Jharkhand,0.56,45
474,Arnav Chopra,Male,05-11-1955,Retired,Ranchi,Jharkhand,0.59,68
475,Priya Gupta,Female,21-01-2004,Student,Pune,Maharashtra,0.72,19
476,Ishita Nair,Other,11-01-2001,Student,Navi Mumbai,Maharashtra,0.18,22
477,Rohan Verma,Other,17-10-1950,Retired,Chennai,Tamil Nadu,0.44,73
478,Sneha Banerjee,Female,03-05-2001,Student,Meerut,Uttar Pradesh,0.44,22
479,Anika Bose,Other,07-10-1945,Retired,Allahabad,Uttar Pradesh,0.27,78
480,Vivaan Rao,Male,14-07-1996,Government Employee,Nashik,Maharashtra,0.22,27
481,Anika Jain,Female,20-08-1963,Retired,Surat,Gujarat,0.09,60
482,Arjun Gupta,Male,05-10-2001,Student,Patna,Bihar,0.36,22
483,Aarav Chopra,Male,25-09-1980,Business Owner,Visakhapatnam,Andhra Pradesh,0.48,43
484,Ananya Rao,Other,16-02-2003,Student,Bengaluru,Karnataka,0.2,20
485,Aadhya Kapoor,Female,20-09-2002,Student,Faridabad,Haryana,0.65,21
486,Aarav Jain,Other,23-09-1978,Teacher,Kolkata,West Bengal,0.49,45
487,Vivaan Khan,Other,01-12-1949,Retired,Bengaluru,Karnataka,0.88,74
488,Myra Patel,Female,11-07-2002,Student,Vadodara,Gujarat,0.95,21
489,Ishita Kapoor,Other,08-05-2004,Student,Surat,Gujarat,0.86,19
490,Ayaan Yadav,Other,05-10-1978,Government Employee,Kalyan-Dombivli,Maharashtra,0.87,45
491,Kavya Khan,Female,23-05-1982,Self-employed,Kota,Rajasthan,0.87,41
492,Sara Singh,Female,18-09-1987,Government Employee,Pune,Maharashtra,0.34,36
493,Ayaan Chopra,Male,27-12-1955,Retired,Gwalior,Madhya Pradesh,0.19,68
494,Aarav Gowda,Male,08-10-1973,Government Employee,Coimbatore,Tamil Nadu,0.26,50
495,Ayaan Banerjee,Male,23-08-1943,Retired,Vijayawada,Andhra Pradesh,0.22,80
496,Kavya Patel,Female,09-01-1979,Business Owner,Rajkot,Gujarat,0.72,45
497,Vihaan Patel,Male,08-08-1945,Retired,Kalyan-Dombivli,Maharashtra,0.75,78
498,Ayaan Chopra,Other,26-12-1940,Retired,Bengaluru,Karnataka,0.15,83
499,Anika Reddy,Female,18-01-1957,Retired,Faridabad,Haryana,0.74,66
500,Rahul Jain,Male,20-05-1948,Retired,Hyderabad,Telangana,0.86,75
501,Ananya Gupta,Female,23-10-1993,Lawyer,Navi Mumbai,Maharashtra,0.4,30
502,Kavya Das,Female,09-02-1982,Government Employee,Ghaziabad,Uttar Pradesh,0.7,41
503,Ishaan Nair,Male,24-07-1997,Doctor,Dhanbad,Jharkhand,0.39,26
504,Riya Chopra,Female,06-03-1988,Government Employee,Kota,Rajasthan,0.43,35
505,Ananya Jain,Female,01-04-1992,Self-employed,Jabalpur,Madhya Pradesh,0.06,31
506,Sanjana Sharma,Female,22-10-1944,Retired,Srinagar,Jammu & Kashmir,0.42,79
507,Aarav Reddy,Male,27-09-1972,Lawyer,Indore,Madhya Pradesh,0.22,51
508,Aarav Singh,Male,20-03-2001,Student,Kolkata,West Bengal,0.94,22
509,Krishna Rao,Male,19-12-1985,Government Employee,Nashik,Maharashtra,0.13,38
510,Kiara Gupta,Female,04-03-1999,Teacher,Raipur,Chhattisgarh,0.35,24
511,Myra Khan,Female,21-12-2000,Government Employee,Amritsar,Punjab,0.49,23
512,Avni Jain,Other,20-10-1967,Teacher,Agra,Uttar Pradesh,0.6,56
513,Avni Banerjee,Female,01-02-1963,Retired,Patna,Bihar,0.05,60
514,Ayaan Kumar,Male,12-06-1954,Retired,Allahabad,Uttar Pradesh,0.06,69
515,Rohan Gupta,Male,25-06-1969,Engineer,Mumbai,Maharashtra,0.67,54
516,Aadhya Sharma,Female,22-06-1983,Self-employed,Srinagar,Jammu & Kashmir,0.77,40
517,Ishita Das,Other,24-07-1965,Lawyer,Hyderabad,Telangana,0.32,58
518,Kavya Bose,Other,04-05-2001,Student,Agra,Uttar Pradesh,0.92,22
519,Ishita Iyer,Female,06-07-1986,Lawyer,Coimbatore,Tamil Nadu,0.83,37
520,Ishita Verma,Female,12-04-1955,Retired,Vasai-Virar,Maharashtra,0.24,68
521,Sara Verma,Female,26-01-1996,Business Owner,Srinagar,Jammu & Kashmir,0.19,27
522,Myra Yadav,Female,27-02-1966,Engineer,Amritsar,Punjab,0.23,57
523,Arnav Yadav,Male,22-01-2007,Student,Coimbatore,Tamil Nadu,0.35,16
524,Arnav Jain,Male,24-09-2005,Student,Nagpur,Maharashtra,0.31,18
525,Priya Kumar,Other,01-02-1988,Engineer,Jabalpur,Madhya Pradesh,0.51,35
526,Sai Chopra,Male,19-05-1989,Engineer,Bhopal,Madhya Pradesh,0.11,34
527,Kavya Das,Other,20-04-2001,Student,Kolkata,West Bengal,0.1,22
528,Aadhya Shetty,Female,23-04-1962,Retired,Jodhpur,Rajasthan,0.12,61
529,Sneha Das,Female,23-11-1949,Retired,Varanasi,Uttar Pradesh,0.26,74
530,Rohan Menon,Male,11-11-1984,Teacher,Ghaziabad,Uttar Pradesh,0.49,39
531,Vivaan Banerjee,Male,23-09-1951,Retired,Jaipur,Rajasthan,0.14,72
532,Reyansh Bose,Other,19-07-1969,Salaried,Rajkot,Gujarat,0.61,54
533,Ayaan Gupta,Other,14-10-1981,Doctor,Kalyan-Dombivli,Maharashtra,0.76,42
534,Vivaan Rao,Other,15-10-1945,Retired,Ghaziabad,Uttar Pradesh,0.14,78
535,Sneha Gowda,Female,22-11-1959,Retired,Hyderabad,Telangana,0.25,64
536,Shaurya Nair,Male,13-07-2004,Student,Patna,Bihar,0.6,19
537,Riya Chopra,Female,23-07-1969,Engineer,Agra,Uttar Pradesh,0.57,54
538,Ayaan Singh,Other,02-09-2000,Engineer,Mumbai,Maharashtra,0.79,23
539,Kiara Sharma,Female,21-07-1952,Retired,Ghaziabad,Uttar Pradesh,0.42,71
540,Avni Patel,Female,12-09-1947,Retired,Rajkot,Gujarat,0.31,76
541,Arjun Nair,Other,25-01-2003,Student,Kalyan-Dombivli,Maharashtra,0.13,20
542,Sara Das,Other,17-08-1953,Retired,Kalyan-Dombivli,Maharashtra,0.79,70
543,Priya Gowda,Female,02-07-2006,Student,Dhanbad,Jharkhand,0.42,17
544,Vihaan Verma,Other,19-02-1946,Retired,Srinagar,Jammu & Kashmir,0.18,77
545,Sara Kapoor,Other,23-09-1953,Retired,Gwalior,Madhya Pradesh,0.67,70
546,Krishna Gowda,Other,04-09-2002,Student,Varanasi,Uttar Pradesh,0.87,21
547,Dhruv Menon,Other,20-12-1970,Engineer,Vadodara,Gujarat,0.28,53
548,Vivaan Shetty,Other,25-05-2002,Student,Patna,Bihar,0.12,21
549,Sai Singh,Other,01-05-1972,Government Employee,Pune,Maharashtra,0.87,51
550,Arnav Patel,Other,28-09-1977,Engineer,Bengaluru,Karnataka,0.94,46
551,Dhruv Singh,Male,22-04-1955,Retired,Vasai-Virar,Maharashtra,0.24,68
552,Vihaan Nair,Other,13-08-1993,Engineer,Srinagar,Jammu & Kashmir,0.48,30
553,Ananya Iyer,Other,01-10-1947,Retired,Vasai-Virar,Maharashtra,0.66,76
554,Vihaan Kumar,Other,20-07-1962,Retired,Vijayawada,Andhra Pradesh,0.35,61
555,Diya Nair,Female,24-11-1957,Retired,Bhopal,Madhya Pradesh,0.52,66
556,Vivaan Chopra,Other,01-02-2006,Student,Rajkot,Gujarat,0.52,17
557,Ishaan Jain,Other,03-10-1983,Engineer,Hyderabad,Telangana,0.91,40
558,Arjun Gowda,Other,19-11-1959,Retired,Kanpur,Uttar Pradesh,0.68,64
559,Riya Gupta,Female,20-02-1962,Retired,Ghaziabad,Uttar Pradesh,0.2,61
560,Rahul Iyer,Male,06-05-2001,Student,Vasai-Virar,Maharashtra,0.49,22
561,Arjun Nair,Male,12-04-1950,Retired,Vijayawada,Andhra Pradesh,0.87,73
562,Arjun Gupta,Other,16-01-1975,Government Employee,Surat,Gujarat,0.89,48
563,Ananya Chopra,Other,16-08-2007,Student,Kalyan-Dombivli,Maharashtra,0.81,16
564,Aarav Iyer,Male,16-02-1956,Retired,Madurai,Tamil Nadu,0.41,67
565,Ishita Gupta,Other,21-05-2004,Student,Nagpur,Maharashtra,0.55,19
566,Diya Iyer,Female,15-11-1962,Retired,Nagpur,Maharashtra,0.08,61
567,Krishna Reddy,Male,10-04-1962,Retired,Aurangabad,Maharashtra,0.92,61
568,Anika Verma,Female,02-12-2000,Doctor,Meerut,Uttar Pradesh,0.24,23
569,Shaurya Rao,Other,03-04-1988,Lawyer,Bengaluru,Karnataka,0.49,35
570,Shaurya Gowda,Male,14-10-2001,Student,Kanpur,Uttar Pradesh,0.86,22
571,Arjun Shetty,Male,26-10-1994,Salaried,Jabalpur,Madhya Pradesh,0.11,29
572,Ayaan Rao,Male,19-11-1966,Teacher,Navi Mumbai,Maharashtra,0.34,57
573,Krishna Patel,Male,06-07-2006,Student,Raipur,Chhattisgarh,0.55,17
574,Anika Singh,Female,16-01-1959,Retired,Chennai,Tamil Nadu,0.06,65
575,Krishna Jain,Male,05-04-1947,Retired,Gwalior,Madhya Pradesh,0.52,76
576,Aadhya Verma,Female,03-10-1984,Government Employee,Gwalior,Madhya Pradesh,0.36,39
577,Aditya Kumar,Male,17-09-1995,Lawyer,Thane,Maharashtra,0.74,28
578,Rahul Kumar,Other,22-03-1947,Retired,Bengaluru,Karnataka,0.63,76
579,Ishita Gowda,Female,08-08-1963,Retired,Lucknow,Uttar Pradesh,0.49,60
580,Arnav Das,Male,22-12-1966,Government Employee,Ghaziabad,Uttar Pradesh,0.75,57
581,Myra Naidu,Female,16-02-1959,Retired,Howrah,West Bengal,0.1,64
582,Ananya Patel,Female,07-12-1960,Retired,Gwalior,Madhya Pradesh,0.93,63
583,Arnav Shetty,Male,21-10-2003,Student,Rajkot,Gujarat,0.73,20
584,Krishna Patel,Male,28-09-1986,Government Employee,Thane,Maharashtra,0.42,37
585,Rahul Shetty,Other,03-05-1961,Retired,Bhopal,Madhya Pradesh,0.34,62
586,Rohan Shetty,Other,25-01-2002,Student,Dhanbad,Jharkhand,0.43,21
587,Sara Kumar,Female,10-05-1960,Retired,Rajkot,Gujarat,0.17,63
588,Anika Banerjee,Female,24-10-1987,Engineer,Howrah,West Bengal,0.93,36
589,Kiara Iyer,Female,21-12-1960,Retired,Mumbai,Maharashtra,0.4,63
590,Krishna Naidu,Other,20-02-1981,Engineer,Ludhiana,Punjab,0.51,42
591,Aditya Iyer,Other,12-06-1948,Retired,Kanpur,Uttar Pradesh,0.68,75
592,Rahul Singh,Other,16-11-1977,Doctor,Howrah,West Bengal,0.73,46
593,Sai Rao,Male,12-06-1972,Teacher,Vasai-Virar,Maharashtra,0.5,51
594,Sai Rao,Male,26-06-1970,Lawyer,Madurai,Tamil Nadu,0.22,53
595,Riya Patel,Female,04-05-1998,Engineer,Raipur,Chhattisgarh,0.5,25
596,Reyansh Sharma,Male,05-09-1954,Retired,Srinagar,Jammu & Kashmir,0.43,69
597,Krishna Khan,Other,27-04-2005,Student,Amritsar,Punjab,0.42,18
598,Sara Chopra,Female,15-08-1940,Retired,Vadodara,Gujarat,0.17,83
599,Nisha Banerjee,Female,05-01-1971,Doctor,Agra,Uttar Pradesh,0.46,53
600,Arjun Bose,Male,23-12-1984,Engineer,Jodhpur,Rajasthan,0.2,39
601,Krishna Singh,Male,15-08-1944,Retired,Kota,Rajasthan,0.65,79
602,Sanjana Patel,Female,13-01-1969,Lawyer,Aurangabad,Maharashtra,0.9,55
603,Sanjana Yadav,Female,25-05-1970,Doctor,Ranchi,Jharkhand,0.77,53
604,Shaurya Chopra,Other,22-03-1946,Retired,Allahabad,Uttar Pradesh,0.33,77
605,Nisha Das,Female,21-10-1996,Doctor,Nagpur,Maharashtra,0.25,27
606,Sanjana Das,Female,11-08-1942,Retired,Coimbatore,Tamil Nadu,0.9,81
607,Ananya Naidu,Other,12-05-1958,Retired,Agra,Uttar Pradesh,0.93,65
608,Kiara Das,Other,14-12-1951,Retired,Rajkot,Gujarat,0.8,72
609,Krishna Banerjee,Other,25-10-1965,Lawyer,Faridabad,Haryana,0.06,58
610,Dhruv Patel,Other,07-03-1948,Retired,Kanpur,Uttar Pradesh,0.31,75
611,Kiara Shetty,Female,08-08-1944,Retired,Delhi,Delhi,0.19,79
612,Kiara Nair,Female,02-01-1953,Retired,Kanpur,Uttar Pradesh,0.87,71
613,Aadhya Kapoor,Other,01-11-1963,Retired,Srinagar,Jammu & Kashmir,0.44,60
614,Ananya Kumar,Female,28-01-1942,Retired,Visakhapatnam,Andhra Pradesh,0.57,81
615,Arjun Menon,Male,21-07-2001,Student,Agra,Uttar Pradesh,0.31,22
616,Arjun Yadav,Other,25-10-1984,Business Owner,Lucknow,Uttar Pradesh,0.34,39
